Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0.363002295,-2.87306912e-09,0.0706945583,-0.0698752776
0.364002301,-3.33357808e-09,0.0774562731,-0.0765885338
0.365002306,-1.95202321e-09,0.0841829553,-0.0832682252
0.36600234,-5.70468339e-10,0.0908393115,-0.0898793712
0.367002345,3.50563578e-10,0.0973886773,-0.096385628
0.368002351,-5.70468339e-10,0.103793256,-0.102749527
0.369002356,-2.41253217e-09,0.110014252,-0.108932592
0.370002362,-5.17561372e-09,0.116011992,-0.114895493
0.371002368,-7.9386675e-09,0.121746153,-0.120598249
0.372002373,-8.85962947e-09,0.127175912,-0.126000375
0.373002379,-7.93852806e-09,0.132260159,-0.131061062
0.374002385,-5.17536236e-09,0.136957675,-0.135739461
0.37500239,-3.33321459e-09,0.141227394,-0.139994815
0.376002396,-3.33313066e-09,0.145028606,-0.143786743
0.377002402,-3.33307471e-09,0.148321211,-0.14707543
0.378002407,-4.25406466e-09,0.151065916,-0.149821877
0.379002413,-5.17505461e-09,0.153224483,-0.151988134
0.380002418,-5.17499865e-09,0.154760063,-0.153537586
0.381002424,-4.25392477e-09,0.155637339,-0.154435188
0.38200243,-4.25389679e-09,0.155822828,-0.154647663
0.383002435,-3.33282291e-09,0.15528515,-0.15414387
0.384002441,-3.33279493e-09,0.153995275,-0.152894944
0.385002447,-3.33276695e-09,0.151926801,-0.150874585
0.386002452,-2.41169307e-09,0.149056122,-0.148059338
0.387002458,-1.49059121e-09,0.145362705,-0.144428745
0.388002463,-1.02998432e-09,0.140829384,-0.139965683
0.389002469,3.51668472e-10,0.135442525,-0.134656563
0.390002475,-5.69265468e-10,0.129192233,-0.128491461
0.39100248,-2.4112452e-09,0.122072615,-0.121464446
0.392002486,-3.33222117e-09,0.114081927,-0.113573685
0.393002492,-1.49012935e-09,0.105222724,-0.1048216
0.394002497,4.03609013e-09,0.0955021232,-0.0952151194
0.395002503,1.0943892e-08,0.0849318206,-0.0847657248
0.396002509,1.71609802e-08,0.0735282376,-0.0734895542
0.397002514,1.90032114e-08,0.061312709,-0.0614076443
0.39800252,1.53192801e-08,0.0483114682,-0.0485458784
0.399002525,9.79328441e-09,0.0345556699,-0.0349350199
0.400002531,7.49087992e-09,0.020081548,-0.0206108708
0.401002537,1.11751337e-08,0.00493030064,-0.00561415125
0.402002542,1.85434601e-08,-0.0108519578,0.0100095496
0.403002548,2.5451234e-08,-0.0272140987,0.0262096729
0.404002581,2.86748811e-08,-0.0441001952,0.0429309085
0.405002587,2.77539201e-08,-0.0614496619,0.0601133257
0.406002593,2.6833014e-08,-0.0791972354,0.0776923448
0.407002598,2.95962916e-08,-0.0972733051,0.0955990702
0.408002604,3.88068351e-08,-0.11560411,0.113760494
0.40900261,4.89384249e-08,-0.134111837,0.132099584
0.410002615,5.53858293e-08,-0.152715027,0.150535718
0.411002621,5.63069875e-08,-0.171328753,0.168984815
0.412002626,5.26229158e-08,-0.189865127,0.18735984
0.413002632,4.70968082e-08,-0.208233282,0.205570832
