Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0.431002734,4.98196897e-08,0.116205335,-0.112129293
0.432002739,6.82404959e-08,0.138345286,-0.134021223
0.433002745,9.21876904e-08,0.160774231,-0.156204939
0.43400275,1.12450863e-07,0.183429107,-0.178618267
0.435002756,1.16135389e-07,0.206244245,-0.201196402
0.436002762,1.05083174e-07,0.229151547,-0.22387211
0.437002767,9.21887562e-08,0.252080619,-0.246575892
0.438002773,9.21887562e-08,0.274958998,-0.269236207
0.439002779,1.0692527e-07,0.297712326,-0.291779608
0.440002784,1.29030141e-07,0.320264637,-0.314131051
0.44100279,1.5113514e-07,0.342538506,-0.336214066
0.442002795,1.64029899e-07,0.364455312,-0.357951015
0.443002829,1.67714305e-07,0.385935575,-0.379263282
0.444002834,1.75082789e-07,0.406899065,-0.400071621
0.44500284,1.86135338e-07,0.427265257,-0.420296311
0.446002846,2.00871966e-07,0.446953475,-0.439857602
0.447002851,2.15608594e-07,0.465883136,-0.458675772
0.448002857,2.192929e-07,0.483974218,-0.476671666
0.449002863,2.08240792e-07,0.501147449,-0.493766785
0.450002868,2.00872876e-07,0.517324567,-0.509883761
0.451002874,1.9350496e-07,0.532428741,-0.524946511
0.45200288,1.93505286e-07,0.546384811,-0.538880527
0.453002885,1.97189593e-07,0.559119761,-0.55161345
0.454002891,2.04557963e-07,0.570562661,-0.563075066
0.455002896,2.11926221e-07,0.580645263,-0.573197782
0.456002902,2.19294591e-07,0.589302182,-0.58191669
0.457002908,2.3771517e-07,0.596471548,-0.589170396
0.458002913,2.67188199e-07,0.60209465,-0.594900668
0.459002919,2.85608905e-07,0.606116831,-0.599053085
0.460002925,2.81924827e-07,0.608487308,-0.601577401
0.46100293,2.67188653e-07,0.609159887,-0.602427542
0.462002936,2.52452594e-07,0.608092785,-0.601562023
0.463002942,2.39558403e-07,0.605249345,-0.598944247
0.464002947,2.2297975e-07,0.600597918,-0.594542563
0.465002953,2.06400927e-07,0.594112098,-0.588330507
0.466002958,1.93506224e-07,0.585771143,-0.580287218
0.467002992,1.82453732e-07,0.575559914,-0.570397437
0.46800297,1.71401453e-07,0.56346935,-0.558651745
0.469003003,1.58507262e-07,0.549496293,-0.545046687
0.470002981,1.47455111e-07,0.533643901,-0.529585004
0.471003014,1.40086854e-07,0.515921593,-0.512275577
0.472002992,1.30876373e-07,0.496345073,-0.493133664
0.473003026,1.12455346e-07,0.474936664,-0.472180843
0.474003004,8.11398451e-08,0.451725185,-0.449445188
0.475003037,4.4298119e-08,0.42674607,-0.42496115
0.476003015,1.482465e-08,0.400041223,-0.398769706
0.477003048,-1.75440107e-09,0.37165904,-0.370918244
0.478003026,-1.46493804e-08,0.341654301,-0.341460586
0.479003059,-4.04388913e-08,0.310088307,-0.310456842
0.480003037,-1.01227585e-07,0.277028561,-0.277973384
